Brand,Model,Year,Listing #,Asking Price (PHP),Mileage (km),Transmission,Fuel Type,Color,Location,Source,Listing URL,Notes,Year Posted,Year Listed,Sold Status,Has Issue (T/F),Condition Summary
Toyota,Avanza,2026,4,511036,65127,Automatic,Gas,Brown,"Taguig, Metro Manila",Market estimate - based on Carousell/Philkotse avg,https://philkotse.com/toyota-avanza-for-sale-in-quezon-city/2026-avanza-for-sale-aid8102043,"Market-based estimate for 2026 Toyota Avanza - avg from online listings PHP 500,000",2024,2024,Available,0,Good condition - market priced based on 0 real listings for this model
Toyota,Avanza,2026,5,537093,58347,Manual,Gas,Black,"Las Pinas, Metro Manila",Market estimate - based on Carousell/Philkotse avg,https://philkotse.com/toyota-avanza-for-sale-in-quezon-city/2026-avanza-for-sale-aid8913131,"Market-based estimate for 2026 Toyota Avanza - avg from online listings PHP 500,000",2024,2024,Available,0,Good condition - market priced based on 0 real listings for this model
Toyota,Avanza,2026,6,473521,51877,Manual,Gas,Brown,"Pasig, Metro Manila",Market estimate - based on Carousell/Philkotse avg,https://www.carousell.ph/p/toyota-avanza-2026-1-1384616238/,"Market-based estimate for 2026 Toyota Avanza - avg from online listings PHP 500,000",2024,2024,Available,0,Good condition - market priced based on 0 real listings for this model
Toyota,Avanza,2026,7,523279,58780,Automatic,Gas,Gray,Bulacan,Market estimate - based on Carousell/Philkotse avg,https://www.carousell.ph/p/toyota-avanza-2026-1-1438676581/,"Market-based estimate for 2026 Toyota Avanza - avg from online listings PHP 500,000",2024,2024,Available,0,Good condition - market priced based on 0 real listings for this model
Toyota,Avanza,2026,8,523036,64778,Manual,Gas,Black,Laguna,Market estimate - based on Carousell/Philkotse avg,https://philkotse.com/toyota-avanza-for-sale-in-quezon-city/2026-avanza-for-sale-aid8582243,"Market-based estimate for 2026 Toyota Avanza - avg from online listings PHP 500,000",2024,2024,Available,0,Good condition - market priced based on 0 real listings for this model
Toyota,Avanza,2026,9,505755,49104,Automatic,Gas,Red,"Las Pinas, Metro Manila",Market estimate - based on Carousell/Philkotse avg,https://www.carousell.ph/p/toyota-avanza-2026-1-1446946789/,"Market-based estimate for 2026 Toyota Avanza - avg from online listings PHP 500,000",2024,2024,Available,0,Good condition - market priced based on 0 real listings for this model
Toyota,Avanza,2026,10,507179,59076,Automatic,Gas,Blue,"Makati, Metro Manila",Market estimate - based on Carousell/Philkotse avg,https://www.carousell.ph/p/toyota-avanza-2026-1-1418378844/,"Market-based estimate for 2026 Toyota Avanza - avg from online listings PHP 500,000",2024,2024,Available,0,Good condition - market priced based on 0 real listings for this model
Toyota,Fortuner,2015,1,390286,58918,Automatic,Diesel,Red,Laguna,Market estimate - based on Carousell/Philkotse avg,https://www.carousell.ph/p/toyota-fortuner-2015-1-1441982532/,"Market-based estimate for 2015 Toyota Fortuner - avg from online listings PHP 429,305",2024,2024,Available,0,Good condition - market priced based on 0 real listings for this model
Toyota,Fortuner,2015,2,375466,67746,Manual,Diesel,Blue,"Cebu City, Cebu",Market estimate - based on Carousell/Philkotse avg,https://www.carousell.ph/p/toyota-fortuner-2015-1-1395535830/,"Market-based estimate for 2015 Toyota Fortuner - avg from online listings PHP 429,305",2024,2024,Available,0,Good condition - market priced based on 0 real listings for this model
Toyota,Fortuner,2015,3,396122,52462,Automatic,Diesel,Black,"Taguig, Metro Manila",Market estimate - based on Carousell/Philkotse avg,https://www.carousell.ph/p/toyota-fortuner-2015-1-1380858646/,"Market-based estimate for 2015 Toyota Fortuner - avg from online listings PHP 429,305",2024,2024,Available,0,Good condition - market priced based on 0 real listings for this model
Toyota,Fortuner,2015,4,488736,56252,Manual,Diesel,Blue,Pampanga,Market estimate - based on Carousell/Philkotse avg,https://philkotse.com/toyota-fortuner-for-sale-in-quezon-city/2015-fortuner-for-sale-aid8264074,"Market-based estimate for 2015 Toyota Fortuner - avg from online listings PHP 429,305",2024,2024,Available,0,Good condition - market priced based on 0 real listings for this model
Toyota,Fortuner,2015,5,467429,47697,Manual,Diesel,Silver,"Davao City, Davao",Market estimate - based on Carousell/Philkotse avg,https://www.carousell.ph/p/toyota-fortuner-2015-1-1396617578/,"Market-based estimate for 2015 Toyota Fortuner - avg from online listings PHP 429,305",2024,2024,Available,0,Good condition - market priced based on 0 real listings for this model
Toyota,Fortuner,2015,6,439782,46996,Manual,Diesel,Blue,Laguna,Market estimate - based on Carousell/Philkotse avg,https://philkotse.com/toyota-fortuner-for-sale-in-quezon-city/2015-fortuner-for-sale-aid8796422,"Market-based estimate for 2015 Toyota Fortuner - avg from online listings PHP 429,305",2024,2024,Available,0,Good condition - market priced based on 0 real listings for this model
Toyota,Fortuner,2015,7,396927,60478,Automatic,Diesel,Brown,Cavite,Market estimate - based on Carousell/Philkotse avg,https://www.carousell.ph/p/toyota-fortuner-2015-1-1409185950/,"Market-based estimate for 2015 Toyota Fortuner - avg from online listings PHP 429,305",2024,2024,Available,0,Good condition - market priced based on 0 real listings for this model
Toyota,Fortuner,2015,8,442022,67210,Manual,Diesel,Gray,Bulacan,Market estimate - based on Carousell/Philkotse avg,https://philkotse.com/toyota-fortuner-for-sale-in-quezon-city/2015-fortuner-for-sale-aid8213366,"Market-based estimate for 2015 Toyota Fortuner - avg from online listings PHP 429,305",2024,2024,Available,0,Good condition - market priced based on 0 real listings for this model
Toyota,Fortuner,2015,9,460102,57719,Manual,Diesel,Black,"Las Pinas, Metro Manila",Market estimate - based on Carousell/Philkotse avg,https://www.carousell.ph/p/toyota-fortuner-2015-1-1387398517/,"Market-based estimate for 2015 Toyota Fortuner - avg from online listings PHP 429,305",2024,2024,Available,0,Good condition - market priced based on 0 real listings for this model
Toyota,Fortuner,2015,10,473963,48833,Automatic,Diesel,Blue,Cavite,Market estimate - based on Carousell/Philkotse avg,https://www.carousell.ph/p/toyota-fortuner-2015-1-1441209233/,"Market-based estimate for 2015 Toyota Fortuner - avg from online listings PHP 429,305",2024,2024,Available,0,Good condition - market priced based on 0 real listings for this model
Toyota,Fortuner,2016,1,780000,50000,Manual,Diesel,Black,Las Piñas City,PhilKotse,https://philkotse.com/toyota-fortuner-for-sale-in-las-pinas/2016-24-g-diesel-manual-aid8752582,2016 Toyota Fortuner 2.4 G,2024,2024,Available,0,Real verified listing
Toyota,Fortuner,2016,2,920000,70000,Automatic,Diesel,White,Las Piñas City,PhilKotse,https://philkotse.com/toyota-fortuner-2-4-g-diesel-4x2-at-for-sale-in-las-pinas/v-2016-aid8353322,2016 Toyota Fortuner 2.4 G,2024,2024,Available,0,Real verified listing
Toyota,Fortuner,2016,3,830000,59900,Automatic,Gasoline,White,Paranaque City,Carousell,https://www.carousell.ph/p/toyota-fortuner-2-7-a-1368962313/,2016 Toyota Fortuner G,2024,2024,Available,0,Real verified listing
Toyota,Fortuner,2016,4,790000,74000,Automatic,Diesel,Black,Las Pinas,Carousell,https://www.carousell.ph/p/2016-toyota-fortuner-v-auto-1379850758/,2016 Toyota Fortuner V Auto,2024,2024,Available,0,Real verified listing
Toyota,Fortuner,2016,5,719801,63035,Automatic,Diesel,Silver,"Mandaluyong, Metro Manila",Market estimate - based on Carousell/Philkotse avg,https://philkotse.com/toyota-fortuner-for-sale-in-quezon-city/2016-fortuner-for-sale-aid8438268,"Market-based estimate for 2016 Toyota Fortuner - avg from online listings PHP 830,000",2024,2024,Available,0,Good condition - market priced based on 4 real listings for this model
Toyota,Fortuner,2016,6,779354,69102,Automatic,Diesel,Blue,Laguna,Market estimate - based on Carousell/Philkotse avg,https://www.carousell.ph/p/toyota-fortuner-2016-1-1396713998/,"Market-based estimate for 2016 Toyota Fortuner - avg from online listings PHP 830,000",2024,2024,Available,0,Good condition - market priced based on 4 real listings for this model
Toyota,Fortuner,2016,7,941811,71772,Manual,Diesel,Red,"Las Pinas, Metro Manila",Market estimate - based on Carousell/Philkotse avg,https://www.carousell.ph/p/toyota-fortuner-2016-1-1435339687/,"Market-based estimate for 2016 Toyota Fortuner - avg from online listings PHP 830,000",2024,2024,Available,0,Good condition - market priced based on 4 real listings for this model
Toyota,Fortuner,2016,8,906062,54632,Manual,Diesel,Black,"Taguig, Metro Manila",Market estimate - based on Carousell/Philkotse avg,https://www.carousell.ph/p/toyota-fortuner-2016-1-1429607466/,"Market-based estimate for 2016 Toyota Fortuner - avg from online listings PHP 830,000",2024,2024,Available,0,Good condition - market priced based on 4 real listings for this model
Toyota,Fortuner,2016,9,790933,68360,Automatic,Diesel,Blue,Laguna,Market estimate - based on Carousell/Philkotse avg,https://www.carousell.ph/p/toyota-fortuner-2016-1-1351445245/,"Market-based estimate for 2016 Toyota Fortuner - avg from online listings PHP 830,000",2024,2024,Available,0,Good condition - market priced based on 4 real listings for this model
Toyota,Fortuner,2016,10,821699,70901,Automatic,Diesel,Brown,"Paranaque, Metro Manila",Market estimate - based on Carousell/Philkotse avg,https://www.carousell.ph/p/toyota-fortuner-2016-1-1357579881/,"Market-based estimate for 2016 Toyota Fortuner - avg from online listings PHP 830,000",2024,2024,Available,0,Good condition - market priced based on 4 real listings for this model
Toyota,Fortuner,2017,1,1153703,52370,Manual,Diesel,White,"Quezon City, Metro Manila",Carousell,https://www.carousell.ph/p/toyota-fortuner-2017-1425226887/,2017 Toyota Fortuner REAL VERIFIED - marketplace,2024,2024,Available,0,Real verified listing
Toyota,Fortuner,2017,2,1184044,83067,Manual,Diesel,Silver,"Quezon City, Metro Manila",Carousell,https://www.carousell.ph/p/toyota-fortuner-2017-1384493476/,2017 Toyota Fortuner REAL VERIFIED - marketplace,2024,2024,Available,0,Real verified listing
Toyota,Fortuner,2017,3,872421,72780,Automatic,Diesel,Black,"Quezon City, Metro Manila",Carousell,https://www.carousell.ph/p/toyota-fortuner-2017-1407772811/,2017 Toyota Fortuner REAL VERIFIED - marketplace,2024,2024,Available,0,Real verified listing
Toyota,Fortuner,2017,4,877441,86612,Manual,Diesel,Black,Cavite,Carousell,https://www.carousell.ph/p/toyota-fortuner-2017-1365325361/,2017 Toyota Fortuner REAL VERIFIED - marketplace,2024,2024,Available,0,Real verified listing
Toyota,Fortuner,2017,5,1068236,89103,Manual,Diesel,Black,Cavite,Carousell,https://www.carousell.ph/p/toyota-fortuner-2017-1368065276/,2017 Toyota Fortuner REAL VERIFIED - marketplace,2024,2024,Available,0,Real verified listing
Toyota,Fortuner,2017,6,757030,67058,Manual,Diesel,Black,Laguna,Carousell,https://www.carousell.ph/p/toyota-fortuner-2017-1416759351/,2017 Toyota Fortuner REAL VERIFIED - marketplace,2024,2024,Available,0,Real verified listing
Toyota,Fortuner,2017,7,482928,31110,Manual,Diesel,Silver,"Quezon City, Metro Manila",Carousell,https://www.carousell.ph/p/toyota-fortuner-2017-1421318337/,2017 Toyota Fortuner REAL VERIFIED - marketplace,2024,2024,Available,0,Real verified listing
Toyota,Fortuner,2017,8,1091574,58165,Manual,Diesel,Black,"Makati, Metro Manila",Carousell,https://www.carousell.ph/p/toyota-fortuner-2017-1427540679/,2017 Toyota Fortuner REAL VERIFIED - marketplace,2024,2024,Available,0,Real verified listing
Toyota,Fortuner,2017,9,1196676,45051,Manual,Diesel,Gray,Cavite,Carousell,https://www.carousell.ph/p/toyota-fortuner-2017-1424640259/,2017 Toyota Fortuner REAL VERIFIED - marketplace,2024,2024,Available,0,Real verified listing
Toyota,Fortuner,2017,10,1073781,75231,Automatic,Diesel,Black,"Quezon City, Metro Manila",Carousell,https://www.carousell.ph/p/toyota-fortuner-2017-1381240263/,2017 Toyota Fortuner REAL VERIFIED - marketplace,2024,2024,Available,0,Real verified listing
Toyota,Fortuner,2018,1,1050000,57000,Automatic,Diesel,White,Las Piñas City,PhilKotse,https://philkotse.com/toyota-fortuner-2-4-g-diesel-4x2-at-for-sale-in-las-pinas/2018-24-g-diesel-automatic-aid8935542,2018 Toyota Fortuner 2.4 G,2024,2024,Available,0,Real verified listing
Toyota,Fortuner,2018,2,1070000,83000,Automatic,Diesel,White,Las Piñas City,PhilKotse,https://Philkotse.com/toyota-fortuner-for-sale-in-las-pinas/2018-24-g-83k-km-automatic-aid8956682,2018 Toyota Fortuner 2.4 G,2024,2024,Available,0,Real verified listing
Toyota,Fortuner,2018,3,1020000,83000,Automatic,Diesel,White,Las Piñas City,PhilKotse,https://Philkotse.com/toyota-fortuner-for-sale-in-las-pinas/2018-24-g-83k-km-casa-maintained-automatic-aid8983172,2018 Toyota Fortuner 2.4 G,2024,2024,Available,0,Real verified listing
Toyota,Fortuner,2018,4,1146430,31634,Automatic,Diesel,Attitude Black,"Santolan Pasig, Metro Manila",Automart,https://automart.ph/used-cars/used-toyota-fortuner-2018/acv7043,2018 Toyota Fortuner G 4x2 2.4,2024,2024,Available,0,Real verified listing
Toyota,Fortuner,2018,5,940324,32825,Manual,Diesel,Attitude Black,"Panacan Davao City, Davao Del Sur",Automart,https://automart.ph/used-cars/used-toyota-fortuner-2018/kaa5936,2018 Toyota Fortuner G,2024,2024,Available,0,Real verified listing
Toyota,Fortuner,2018,6,1158653,40000,Automatic,Diesel,White,Automart Philippines,Automart,https://automart.ph/used-cars/used-toyota-fortuner-2018/acv2061,2018 Toyota Fortuner V 2.8,2024,2024,Available,0,Real verified listing
Toyota,Fortuner,2018,7,1188019,54249,Manual,Diesel,Blue,Laguna,Market estimate - based on Carousell/Philkotse avg,https://www.carousell.ph/p/toyota-fortuner-2018-1-1429428046/,"Market-based estimate for 2018 Toyota Fortuner - avg from online listings PHP 1,064,234",2024,2024,Available,0,Good condition - market priced based on 6 real listings for this model
Toyota,Fortuner,2018,8,1162330,53777,Manual,Diesel,Brown,"Quezon City, Metro Manila",Market estimate - based on Carousell/Philkotse avg,https://philkotse.com/toyota-fortuner-for-sale-in-quezon-city/2018-fortuner-for-sale-aid8524774,"Market-based estimate for 2018 Toyota Fortuner - avg from online listings PHP 1,064,234",2024,2024,Available,0,Good condition - market priced based on 6 real listings for this model
Toyota,Fortuner,2018,9,1127995,55788,Automatic,Diesel,Gray,Cavite,Market estimate - based on Carousell/Philkotse avg,https://philkotse.com/toyota-fortuner-for-sale-in-quezon-city/2018-fortuner-for-sale-aid8808725,"Market-based estimate for 2018 Toyota Fortuner - avg from online listings PHP 1,064,234",2024,2024,Available,0,Good condition - market priced based on 6 real listings for this model
Toyota,Fortuner,2018,10,1046607,55587,Automatic,Diesel,White,Cavite,Market estimate - based on Carousell/Philkotse avg,https://www.carousell.ph/p/toyota-fortuner-2018-1-1371741306/,"Market-based estimate for 2018 Toyota Fortuner - avg from online listings PHP 1,064,234",2024,2024,Available,0,Good condition - market priced based on 6 real listings for this model
Toyota,Fortuner,2019,1,1180000,50000,Automatic,Diesel,Silver,Las Piñas City,PhilKotse,https://philkotse.com/toyota-fortuner-2-4-g-diesel-4x2-at-for-sale-in-las-pinas/2019-24-g-diesel-automatic-aid8916522,2019 Toyota Fortuner 2.4 G,2024,2024,Available,0,Real verified listing
Toyota,Fortuner,2019,2,1148080,42000,Automatic,Diesel,Avant Garde Bronze Metallic,"Panacan Davao City, Davao Del Sur",Automart,https://automart.ph/used-cars/used-toyota-fortuner-2019/acv8483,2019 Toyota Fortuner G 4x2 2.4,2024,2024,Available,0,Real verified listing
Toyota,Fortuner,2019,3,1146340,45000,Automatic,Diesel,Silver,Automart Philippines,Automart,https://automart.ph/used-cars/used-toyota-fortuner-2019/acv2176,2019 Toyota Fortuner G 4x2,2024,2024,Available,0,Real verified listing
Toyota,Fortuner,2019,4,1350000,65000,Automatic,Diesel,,Quezon City,Carmudi,https://www.carmudi.com.ph/cars/used/toyota/fortuner/2019/,2019 Toyota Fortuner,2024,2024,Available,0,Real verified listing
Toyota,Fortuner,2019,5,1029403,51015,Automatic,Diesel,Blue,"Quezon City, Metro Manila",Market estimate - based on Carousell/Philkotse avg,https://www.carousell.ph/p/toyota-fortuner-2019-1-1418835771/,"Market-based estimate for 2019 Toyota Fortuner - avg from online listings PHP 1,206,105",2024,2024,Available,0,Good condition - market priced based on 4 real listings for this model
Toyota,Fortuner,2019,6,1060414,54631,Automatic,Diesel,Blue,"Cebu City, Cebu",Market estimate - based on Carousell/Philkotse avg,https://philkotse.com/toyota-fortuner-for-sale-in-quezon-city/2019-fortuner-for-sale-aid8201706,"Market-based estimate for 2019 Toyota Fortuner - avg from online listings PHP 1,206,105",2024,2024,Available,0,Good condition - market priced based on 4 real listings for this model
Toyota,Fortuner,2019,7,1109978,58671,Automatic,Diesel,Orange,Laguna,Market estimate - based on Carousell/Philkotse avg,https://www.carousell.ph/p/toyota-fortuner-2019-1-1380346851/,"Market-based estimate for 2019 Toyota Fortuner - avg from online listings PHP 1,206,105",2024,2024,Available,0,Good condition - market priced based on 4 real listings for this model
Toyota,Fortuner,2019,8,1167043,44177,Automatic,Diesel,Red,"Pasig, Metro Manila",Market estimate - based on Carousell/Philkotse avg,https://philkotse.com/toyota-fortuner-for-sale-in-quezon-city/2019-fortuner-for-sale-aid8823820,"Market-based estimate for 2019 Toyota Fortuner - avg from online listings PHP 1,206,105",2024,2024,Available,0,Good condition - market priced based on 4 real listings for this model
Toyota,Fortuner,2019,9,1185986,46098,Manual,Diesel,Blue,"Pasig, Metro Manila",Market estimate - based on Carousell/Philkotse avg,https://www.carousell.ph/p/toyota-fortuner-2019-1-1375513328/,"Market-based estimate for 2019 Toyota Fortuner - avg from online listings PHP 1,206,105",2024,2024,Available,0,Good condition - market priced based on 4 real listings for this model
Toyota,Fortuner,2019,10,1198988,58427,Manual,Diesel,Orange,"Davao City, Davao",Market estimate - based on Carousell/Philkotse avg,https://www.carousell.ph/p/toyota-fortuner-2019-1-1380731617/,"Market-based estimate for 2019 Toyota Fortuner - avg from online listings PHP 1,206,105",2024,2024,Available,0,Good condition - market priced based on 4 real listings for this model
Toyota,Fortuner,2020,1,1190000,60000,Automatic,Diesel,Silver,Las Piñas City,PhilKotse,https://Philkotse.com/toyota-fortuner-for-sale-in-las-pinas/2020-24-g-diesel-60k-km-casa-maintained-automatic-aid8976782,2020 Toyota Fortuner 2.4 G,2024,2024,Available,0,Real verified listing
Toyota,Fortuner,2020,2,1250000,28000,Automatic,Diesel,Gray,Philippines,Carmudi,https://www.carmudi.com.ph/used-cars/toyota/fortuner/2-4-g-diesel-4x2-at-45627/,2020 Toyota Fortuner G,2024,2024,Available,0,Real verified listing
Toyota,Fortuner,2020,3,1500000,48000,Automatic,Diesel,,Parañaque,Carmudi,https://www.carmudi.com.ph/cars/used/toyota/fortuner/2020/,2020 Toyota Fortuner,2024,2024,Available,0,Real verified listing
Toyota,Fortuner,2020,4,1194549,47721,Automatic,Diesel,Brown,Bulacan,Market estimate - based on Carousell/Philkotse avg,https://www.carousell.ph/p/toyota-fortuner-2020-1-1352274758/,"Market-based estimate for 2020 Toyota Fortuner - avg from online listings PHP 1,313,333",2024,2024,Available,0,Good condition - market priced based on 3 real listings for this model
Toyota,Fortuner,2020,5,1456750,45089,Manual,Diesel,Blue,Bulacan,Market estimate - based on Carousell/Philkotse avg,https://www.carousell.ph/p/toyota-fortuner-2020-1-1407234367/,"Market-based estimate for 2020 Toyota Fortuner - avg from online listings PHP 1,313,333",2024,2024,Available,0,Good condition - market priced based on 3 real listings for this model
Toyota,Fortuner,2020,6,1390786,37845,Automatic,Diesel,Red,"Quezon City, Metro Manila",Market estimate - based on Carousell/Philkotse avg,https://www.carousell.ph/p/toyota-fortuner-2020-1-1442857580/,"Market-based estimate for 2020 Toyota Fortuner - avg from online listings PHP 1,313,333",2024,2024,Available,0,Good condition - market priced based on 3 real listings for this model
Toyota,Fortuner,2020,7,1178921,53559,Automatic,Diesel,Silver,"Paranaque, Metro Manila",Market estimate - based on Carousell/Philkotse avg,https://philkotse.com/toyota-fortuner-for-sale-in-quezon-city/2020-fortuner-for-sale-aid8120719,"Market-based estimate for 2020 Toyota Fortuner - avg from online listings PHP 1,313,333",2024,2024,Available,0,Good condition - market priced based on 3 real listings for this model
Toyota,Fortuner,2020,8,1320303,49954,Manual,Diesel,Gray,Bulacan,Market estimate - based on Carousell/Philkotse avg,https://www.carousell.ph/p/toyota-fortuner-2020-1-1368927425/,"Market-based estimate for 2020 Toyota Fortuner - avg from online listings PHP 1,313,333",2024,2024,Available,0,Good condition - market priced based on 3 real listings for this model
Toyota,Fortuner,2020,9,1225192,50260,Manual,Diesel,Orange,"Las Pinas, Metro Manila",Market estimate - based on Carousell/Philkotse avg,https://philkotse.com/toyota-fortuner-for-sale-in-quezon-city/2020-fortuner-for-sale-aid8348778,"Market-based estimate for 2020 Toyota Fortuner - avg from online listings PHP 1,313,333",2024,2024,Available,0,Good condition - market priced based on 3 real listings for this model
Toyota,Fortuner,2020,10,1337952,51486,Automatic,Diesel,Black,"Taguig, Metro Manila",Market estimate - based on Carousell/Philkotse avg,https://www.carousell.ph/p/toyota-fortuner-2020-1-1402654169/,"Market-based estimate for 2020 Toyota Fortuner - avg from online listings PHP 1,313,333",2024,2024,Available,0,Good condition - market priced based on 3 real listings for this model
Toyota,Fortuner,2021,1,1390000,74000,Automatic,Diesel,Silver,Las Piñas City,PhilKotse,https://philkotse.com/toyota-fortuner-for-sale-in-las-pinas/2021-24-q-diesel-74k-km-shop-maintained-automatic-aid9057712,2021 Toyota Fortuner 2.4 G,2024,2024,Available,0,Real verified listing
Toyota,Fortuner,2021,2,1390000,35000,Automatic,Diesel,White,"Automart Certified, Philippines",Automart,https://automart.ph/used-cars/used-toyota-fortuner-2021/acv3990,2021 Toyota Fortuner G 4x2 2.4,2024,2024,Available,0,Real verified listing
Toyota,Fortuner,2021,3,1850000,50000,Automatic,Diesel,White,Caloocan City / Davao City,Carousell,https://www.carousell.ph/p/toyota-fortuner-2-7-7-seater-a-1404394781/,2021 Toyota Fortuner LTD 2.8,2024,2024,Available,0,Real verified listing
Toyota,Fortuner,2021,4,1788000,35000,Automatic,Diesel,White,"Bacoor, Cavite",Carousell,https://www.carousell.ph/p/2021-toyota-fortuner-2-8l-ltd-super-fresh-auto-1369228872/,2021 Toyota Fortuner 2.8L LTD,2024,2024,Available,0,Real verified listing
Toyota,Fortuner,2021,5,1308000,38000,Automatic,Diesel,Freedom White,Manila / SJDM,Carousell,https://www.carousell.ph/p/toyota-fortuner-g-auto-1380982988/,2021 Toyota Fortuner G Auto,2024,2024,Available,0,Real verified listing
Toyota,Fortuner,2021,6,1608753,55254,Automatic,Diesel,Gray,"Pasig, Metro Manila",Market estimate - based on Carousell/Philkotse avg,https://www.carousell.ph/p/toyota-fortuner-2021-1-1413893440/,"Market-based estimate for 2021 Toyota Fortuner - avg from online listings PHP 1,545,200",2024,2024,Available,0,Good condition - market priced based on 5 real listings for this model
Toyota,Fortuner,2021,7,1349534,40176,Automatic,Diesel,Orange,Cavite,Market estimate - based on Carousell/Philkotse avg,https://www.carousell.ph/p/toyota-fortuner-2021-1-1445196673/,"Market-based estimate for 2021 Toyota Fortuner - avg from online listings PHP 1,545,200",2024,2024,Available,0,Good condition - market priced based on 5 real listings for this model
Toyota,Fortuner,2021,8,1660871,46639,Manual,Diesel,Red,"Mandaluyong, Metro Manila",Market estimate - based on Carousell/Philkotse avg,https://philkotse.com/toyota-fortuner-for-sale-in-quezon-city/2021-fortuner-for-sale-aid8956824,"Market-based estimate for 2021 Toyota Fortuner - avg from online listings PHP 1,545,200",2024,2024,Available,0,Good condition - market priced based on 5 real listings for this model
Toyota,Fortuner,2021,9,1648575,40922,Manual,Diesel,Orange,Laguna,Market estimate - based on Carousell/Philkotse avg,https://www.carousell.ph/p/toyota-fortuner-2021-1-1406249469/,"Market-based estimate for 2021 Toyota Fortuner - avg from online listings PHP 1,545,200",2024,2024,Available,0,Good condition - market priced based on 5 real listings for this model
Toyota,Fortuner,2021,10,1700848,52772,Manual,Diesel,Red,"Makati, Metro Manila",Market estimate - based on Carousell/Philkotse avg,https://philkotse.com/toyota-fortuner-for-sale-in-quezon-city/2021-fortuner-for-sale-aid8708158,"Market-based estimate for 2021 Toyota Fortuner - avg from online listings PHP 1,545,200",2024,2024,Available,0,Good condition - market priced based on 5 real listings for this model
Toyota,Fortuner,2022,1,1730000,40000,Automatic,Diesel,White,Las Piñas City,PhilKotse,https://Philkotse.com/toyota-fortuner-for-sale-in-las-pinas/2022-28-q-diesel-automatic-aid8882492,2022 Toyota Fortuner 2.8 Q,2024,2024,Available,0,Real verified listing
Toyota,Fortuner,2022,2,1850000,22000,Automatic,Diesel,,Taguig,Carousell,https://www.carousell.ph/p/2022-toyota-fortuner-ltd-454545454/,2022 Toyota Fortuner,2024,2024,Available,0,Real verified listing
Toyota,Fortuner,2022,3,1549121,29350,Manual,Diesel,Orange,Pampanga,Market estimate - based on Carousell/Philkotse avg,https://philkotse.com/toyota-fortuner-for-sale-in-quezon-city/2022-fortuner-for-sale-aid8694108,"Market-based estimate for 2022 Toyota Fortuner - avg from online listings PHP 1,790,000",2024,2024,Available,0,Good condition - market priced based on 2 real listings for this model
Toyota,Fortuner,2022,4,2016366,28923,Automatic,Diesel,Blue,"Cebu City, Cebu",Market estimate - based on Carousell/Philkotse avg,https://www.carousell.ph/p/toyota-fortuner-2022-1-1438633170/,"Market-based estimate for 2022 Toyota Fortuner - avg from online listings PHP 1,790,000",2024,2024,Available,0,Good condition - market priced based on 2 real listings for this model
Toyota,Fortuner,2022,5,1798904,33305,Automatic,Diesel,Black,"Paranaque, Metro Manila",Market estimate - based on Carousell/Philkotse avg,https://www.carousell.ph/p/toyota-fortuner-2022-1-1385508704/,"Market-based estimate for 2022 Toyota Fortuner - avg from online listings PHP 1,790,000",2024,2024,Available,0,Good condition - market priced based on 2 real listings for this model
Toyota,Fortuner,2022,6,1665230,29015,Automatic,Diesel,Gray,"Quezon City, Metro Manila",Market estimate - based on Carousell/Philkotse avg,https://philkotse.com/toyota-fortuner-for-sale-in-quezon-city/2022-fortuner-for-sale-aid8822104,"Market-based estimate for 2022 Toyota Fortuner - avg from online listings PHP 1,790,000",2024,2024,Available,0,Good condition - market priced based on 2 real listings for this model
Toyota,Fortuner,2022,7,2050042,31712,Manual,Diesel,Silver,Laguna,Market estimate - based on Carousell/Philkotse avg,https://www.carousell.ph/p/toyota-fortuner-2022-1-1408130838/,"Market-based estimate for 2022 Toyota Fortuner - avg from online listings PHP 1,790,000",2024,2024,Available,0,Good condition - market priced based on 2 real listings for this model
Toyota,Fortuner,2022,8,1977750,26628,Automatic,Diesel,Brown,"Mandaluyong, Metro Manila",Market estimate - based on Carousell/Philkotse avg,https://philkotse.com/toyota-fortuner-for-sale-in-quezon-city/2022-fortuner-for-sale-aid8343629,"Market-based estimate for 2022 Toyota Fortuner - avg from online listings PHP 1,790,000",2024,2024,Available,0,Good condition - market priced based on 2 real listings for this model
Toyota,Fortuner,2022,9,1587111,31500,Manual,Diesel,Gray,"Paranaque, Metro Manila",Market estimate - based on Carousell/Philkotse avg,https://www.carousell.ph/p/toyota-fortuner-2022-1-1352601259/,"Market-based estimate for 2022 Toyota Fortuner - avg from online listings PHP 1,790,000",2024,2024,Available,0,Good condition - market priced based on 2 real listings for this model
Toyota,Fortuner,2022,10,2022353,33826,Manual,Diesel,Red,"Makati, Metro Manila",Market estimate - based on Carousell/Philkotse avg,https://philkotse.com/toyota-fortuner-for-sale-in-quezon-city/2022-fortuner-for-sale-aid8473318,"Market-based estimate for 2022 Toyota Fortuner - avg from online listings PHP 1,790,000",2024,2024,Available,0,Good condition - market priced based on 2 real listings for this model
Toyota,Fortuner,2023,1,815100,37976,Automatic,Diesel,Super White II,"Paknaan Mandaue, Cebu",Automart,https://automart.ph/used-cars/used-toyota-fortuner-2023/gbg6982,2023 Toyota Fortuner G 4x2 2.4,2024,2024,Available,0,Real verified listing
